# x,y,theta (radians)
-2.802522,-4.207249,-0.495825
-2.803203,-4.217665,-0.479012
-2.798470,-4.219134,-0.460963
-2.780296,-4.211152,-0.443557
-2.775255,-4.226641,-0.428431
-2.787717,-4.225032,-0.413036
-2.790883,-4.227905,-0.396232
-2.758430,-4.234059,-0.383747
-2.752827,-4.243303,-0.367416
-2.714590,-4.256338,-0.350113
-2.707013,-4.274742,-0.334823
-2.686526,-4.265435,-0.315995
-2.695871,-4.280299,-0.296137
-2.699324,-4.259637,-0.278364
-2.726253,-4.247781,-0.261261
-2.741985,-4.256799,-0.244984
-2.746631,-4.267353,-0.227793
-2.729845,-4.273868,-0.213810
-2.747795,-4.297233,-0.194465
-2.751001,-4.308216,-0.175708
-2.748698,-4.310953,-0.158826
-2.755845,-4.308736,-0.142249
-2.730975,-4.331465,-0.121911
-2.717417,-4.358318,-0.104657
-2.718190,-4.371877,-0.087729
-2.693637,-4.370950,-0.071214
-2.657518,-4.357240,-0.052027
-2.633265,-4.340428,-0.035351
-2.605026,-4.357591,-0.016630
-2.621559,-4.311685,0.002465
-2.609935,-4.321247,0.015214
-2.604566,-4.317342,0.034470
-2.600243,-4.340841,0.051866
-2.581240,-4.339573,0.067701
-2.594872,-4.299064,0.086416
-2.580998,-4.295581,0.102117
-2.577210,-4.299464,0.118935
-2.578021,-4.301668,0.132917
-2.570364,-4.306457,0.153638
-2.550251,-4.320665,0.167672
-2.556189,-4.301121,0.184782
-2.522230,-4.294444,0.203769
-2.496937,-4.301463,0.221049
-2.480608,-4.317585,0.239645
-2.474809,-4.300221,0.257346
-2.450453,-4.289451,0.274372
-2.440494,-4.304093,0.289995
-2.416200,-4.300779,0.307193
-2.424011,-4.305787,0.325877
-2.396906,-4.306591,0.340799
-2.412763,-4.292907,0.360869
-2.404264,-4.280325,0.373259
-2.390896,-4.264502,0.390437
-2.399552,-4.270602,0.410372
-2.384385,-4.282385,0.426688
-2.390742,-4.274332,0.443711
-2.363936,-4.266705,0.462326
-2.366767,-4.263217,0.482701
-2.373876,-4.259991,0.501272
-2.382267,-4.233696,0.516100
-2.368808,-4.254897,0.535957
-2.398461,-4.238480,0.554348
-2.419077,-4.249677,0.574057
-2.393276,-4.235250,0.590193
-2.408596,-4.240158,0.607886
-2.398045,-4.236696,0.629083
-2.418632,-4.210076,0.644510
-2.434598,-4.215761,0.661144
-2.433959,-4.233463,0.680098
-2.421195,-4.240928,0.698185
-2.392340,-4.229869,0.714319
-2.391924,-4.230335,0.731042
-2.379042,-4.227003,0.749571
-2.365174,-4.210241,0.766414
-2.327094,-4.189005,0.783458
-2.319918,-4.166626,0.798765
-2.321622,-4.147795,0.814738
-2.313873,-4.158435,0.831457
-2.333805,-4.175433,0.847673
-2.338002,-4.166849,0.868425
-2.343089,-4.188975,0.886714
-2.336355,-4.185440,0.904838
-2.325771,-4.183691,0.920488
-2.331597,-4.166535,0.942069
-2.334524,-4.152013,0.957567
-2.320028,-4.171581,0.973220
-2.327467,-4.184183,0.990555
-2.302634,-4.187242,1.006829
-2.288886,-4.170150,1.023144
-2.276103,-4.163584,1.041930
-2.272922,-4.167045,1.057414
-2.274316,-4.157619,1.073392
-2.248961,-4.123932,1.090521
-2.238437,-4.102666,1.106831
-2.243827,-4.103730,1.124177
-2.224646,-4.095924,1.139830
-2.238076,-4.072192,1.155133
-2.226505,-4.079570,1.172920
-2.240621,-4.084469,1.190618
-2.230854,-4.096329,1.210556
-2.250755,-4.090660,1.227230
-2.231986,-4.062198,1.244850
-2.218731,-4.064582,1.260920
-2.189876,-4.059331,1.277787
-2.189687,-4.057825,1.295835
-2.170396,-4.046685,1.309551
-2.144822,-4.026695,1.324985
-2.118466,-4.026933,1.341195
-2.122598,-4.007296,1.357701
-2.116078,-3.995200,1.376071
-2.123328,-3.990320,1.393012
-2.124799,-3.964804,1.410158
-2.144914,-3.946575,1.427297
-2.138649,-3.944067,1.448143
-2.172033,-3.931089,1.464225
-2.161806,-3.910974,1.483782
-2.161181,-3.889373,1.498542
-2.157432,-3.867961,1.516409
-2.151913,-3.882373,1.517837
-2.127085,-3.786649,1.520162
-2.129662,-3.689486,1.521944
-2.118936,-3.599791,1.520893
-2.107584,-3.499196,1.522790
-2.105202,-3.393581,1.519503
-2.095099,-3.303831,1.520309
-2.093824,-3.222168,1.519163
-2.099244,-3.124279,1.521565
-2.081637,-2.990947,1.523673
-2.083865,-2.910998,1.523645
-2.087709,-2.803039,1.521846
-2.094250,-2.723423,1.520658
-2.100543,-2.609030,1.519872
-2.125456,-2.516451,1.518823
-2.111096,-2.429079,1.515473
-2.093242,-2.337931,1.512469
-2.082565,-2.245504,1.510538
-2.074390,-2.167864,1.511623
-2.073977,-2.061318,1.512250
-2.054806,-1.957486,1.510452
-2.045014,-1.860087,1.510364
-2.035086,-1.759603,1.508513
-2.030483,-1.651151,1.511987
-2.041029,-1.532000,1.513959
-2.027019,-1.420971,1.512914
-2.019411,-1.318075,1.511384
-2.006448,-1.209460,1.513390
-1.988553,-1.129174,1.514199
-1.979965,-1.013860,1.514770
-1.965897,-0.934055,1.515530
-1.964960,-0.844901,1.514861
-1.943188,-0.744946,1.515502
-1.938317,-0.663293,1.515317
-1.938064,-0.557434,1.516907
-1.960713,-0.455315,1.517429
-1.968919,-0.362545,1.517849
-1.994060,-0.263384,1.520124
-1.989755,-0.135403,1.520414
-1.976655,-0.021515,1.520663
-1.978698,0.086083,1.521124
-1.964917,0.201394,1.520468
-1.942791,0.290798,1.519224
-1.925824,0.393760,1.519299
-1.956537,0.482792,1.517713
-1.965003,0.579031,1.515660
-1.963888,0.690970,1.515558
-1.962298,0.779426,1.513787
-1.965642,0.889300,1.512640
-1.944033,0.956946,1.512968
-1.919882,1.072140,1.512238
-1.900867,1.165877,1.511912
-1.891169,1.281530,1.513372
-1.902497,1.379024,1.517451
-1.883379,1.476740,1.516095
-1.880000,1.587615,1.515871
-1.877166,1.671564,1.512478
-1.852320,1.774741,1.513442
-1.866034,1.864834,1.512951
-1.875652,1.962969,1.513389
-1.879015,2.061702,1.517456
-1.868970,2.165286,1.519263
-1.861565,2.237052,1.517828
-1.846799,2.327638,1.517781
-1.839747,2.433613,1.518674
-1.848691,2.554060,1.520187
-1.866363,2.657684,1.519579
-1.879457,2.749837,1.520814
-1.873010,2.865613,1.522307
-1.893602,2.952246,1.519051
-1.902399,3.031591,1.519087
-1.906004,3.141817,1.517317
-1.885755,3.238717,1.516123
-1.881339,3.316922,1.514867
-1.860597,3.446436,1.513930
-1.857991,3.530292,1.509949
-1.857372,3.597581,1.508205
-1.860211,3.694400,1.508746
-1.840819,3.807100,1.511225
-1.841370,3.903796,1.515786
-1.840673,4.040674,1.515183
-1.838278,4.029333,1.498275
-1.848439,4.026235,1.480522
-1.851946,4.040433,1.463745
-1.874658,4.062472,1.448586
-1.846015,4.097313,1.429996
-1.837555,4.094321,1.412086
-1.826765,4.119980,1.392669
-1.825342,4.116754,1.373732
-1.814697,4.108512,1.354925
-1.836967,4.106898,1.338875
-1.815400,4.105463,1.318660
-1.784525,4.160709,1.301536
-1.785248,4.165216,1.283893
-1.789281,4.208669,1.266975
-1.784565,4.220004,1.248490
-1.809207,4.228001,1.231562
-1.790447,4.227742,1.212587
-1.793179,4.232391,1.196178
-1.782771,4.251593,1.177608
-1.754571,4.244070,1.162840
-1.754774,4.260037,1.143254
-1.761603,4.288323,1.123540
-1.760897,4.299268,1.106356
-1.745858,4.328495,1.091054
-1.750770,4.341492,1.072743
-1.757865,4.350746,1.057080
-1.740367,4.329678,1.035946
-1.735348,4.335236,1.016983
-1.738204,4.333996,0.999631
-1.702281,4.355897,0.983775
-1.694724,4.391309,0.967206
-1.690927,4.386335,0.950215
-1.680714,4.417076,0.932479
-1.672244,4.437301,0.913012
-1.658959,4.450013,0.894495
-1.622571,4.442387,0.876156
-1.637296,4.466417,0.859314
-1.630170,4.495961,0.842604
-1.619093,4.507114,0.826446
-1.587708,4.545051,0.812310
-1.582501,4.548530,0.793817
-1.571010,4.572957,0.778026
-1.581632,4.596538,0.757900
-1.569068,4.609078,0.738097
-1.551829,4.614398,0.718958
-1.531407,4.596534,0.703398
-1.549405,4.592186,0.684918
-1.529563,4.598718,0.666650
-1.542911,4.587907,0.650159
-1.520795,4.592201,0.632495
-1.522651,4.614304,0.614162
-1.512827,4.605788,0.596412
-1.489068,4.618093,0.582016
-1.480496,4.593132,0.565976
-1.468063,4.608722,0.545667
-1.462781,4.611166,0.528437
-1.462655,4.616060,0.513162
-1.456599,4.644431,0.496384
-1.442338,4.627219,0.479971
-1.423514,4.641380,0.460761
-1.447049,4.648006,0.446054
-1.439806,4.646057,0.430509
-1.421150,4.637768,0.414614
-1.404975,4.635783,0.396331
-1.406093,4.622091,0.382233
-1.404376,4.614816,0.364533
-1.387156,4.619611,0.348097
-1.373652,4.635960,0.330351
-1.359661,4.668516,0.315109
-1.354369,4.640660,0.296342
-1.339727,4.647350,0.277426
-1.336442,4.626811,0.259871
-1.333108,4.633697,0.239793
-1.333100,4.616141,0.219586
-1.339243,4.655989,0.203604
-1.323108,4.660512,0.184347
-1.320269,4.657569,0.163791
-1.314800,4.628832,0.144120
-1.324811,4.629610,0.125392
-1.316016,4.631942,0.108355
-1.301161,4.630694,0.088221
-1.286507,4.645111,0.067368
-1.291376,4.640255,0.049926
-1.273604,4.658858,0.031069
-1.245543,4.665283,0.012820
-1.235674,4.650579,-0.001964
-1.235641,4.634233,-0.018249
-1.241048,4.629686,-0.038968
-1.215018,4.627758,-0.053466
-1.226483,4.631498,-0.071449
-1.213668,4.639282,-0.087938
-1.197311,4.615030,-0.107405
-1.193476,4.620779,-0.126607
-1.185288,4.613392,-0.148790
-1.167611,4.620851,-0.167083
-1.168533,4.618128,-0.182789
-1.180801,4.603967,-0.203302
-1.153158,4.598990,-0.218297
-1.157876,4.581170,-0.235506
-1.164542,4.575774,-0.253621
-1.145931,4.541511,-0.269803
-1.129343,4.534556,-0.284503
-1.127512,4.519160,-0.304710
-1.111324,4.518956,-0.318679
-1.092475,4.520633,-0.335443
-1.069669,4.500825,-0.349286
-1.045215,4.462161,-0.366424
-1.035274,4.456908,-0.384985
-1.017708,4.450679,-0.408089
-1.007957,4.457170,-0.427617
-1.001351,4.443576,-0.443985
-1.014811,4.432042,-0.460991
-1.004493,4.399488,-0.479104
-1.003077,4.403395,-0.493500
-0.976051,4.394179,-0.510271
-0.985427,4.411230,-0.530643
-0.979064,4.423875,-0.549342
-0.967309,4.407822,-0.565281
-0.933273,4.400090,-0.581557
-0.931323,4.393158,-0.602900
-0.947250,4.393535,-0.621795
-0.947198,4.413745,-0.639022
-0.960691,4.403006,-0.658211
-0.951962,4.413642,-0.676889
-0.966470,4.429055,-0.694679
-0.927735,4.416110,-0.712042
-0.944293,4.423615,-0.728532
-0.962956,4.409174,-0.745375
-0.962044,4.397572,-0.761317
-0.952273,4.385096,-0.781351
-0.955107,4.360465,-0.798504
-0.953695,4.338794,-0.817659
-0.946977,4.349181,-0.834549
-0.947621,4.342292,-0.850940
-0.901851,4.335323,-0.867582
-0.891443,4.331652,-0.883856
-0.856678,4.315925,-0.903711
-0.834202,4.318453,-0.921724
-0.816110,4.318229,-0.941834
-0.826172,4.310129,-0.960467
-0.819708,4.304759,-0.978170
-0.763688,4.292331,-0.996067
-0.731892,4.284732,-1.013737
-0.727824,4.257101,-1.027708
-0.741785,4.248877,-1.042658
-0.735320,4.235256,-1.060402
-0.729078,4.237719,-1.079331
-0.738726,4.227253,-1.098722
-0.728003,4.213375,-1.116267
-0.717343,4.180270,-1.135790
-0.727300,4.197188,-1.149722
-0.709387,4.168173,-1.169436
-0.700917,4.148563,-1.188027
-0.701620,4.150357,-1.204352
-0.710348,4.109678,-1.221750
-0.716904,4.090453,-1.239864
-0.697783,4.095646,-1.257454
-0.712526,4.097716,-1.273774
-0.741343,4.078012,-1.288503
-0.767847,4.078824,-1.306294
-0.758634,4.069490,-1.326408
-0.773686,4.056010,-1.345474
-0.762444,4.056082,-1.362857
-0.768299,4.053053,-1.381038
-0.772475,4.058688,-1.397719
-0.769129,4.048099,-1.418627
-0.751414,4.024302,-1.440065
-0.742559,4.016040,-1.457779
-0.733659,4.010626,-1.476214
-0.729755,4.000625,-1.492162
-0.719875,3.999058,-1.510948
-0.734354,3.986526,-1.529725
-0.745956,3.972373,-1.546989
-0.747532,3.971182,-1.564551
-0.753046,3.978801,-1.581471
-0.738873,3.986626,-1.598691
-0.722261,3.958004,-1.617161
-0.725675,3.935981,-1.634403
-0.739592,3.924863,-1.652039
-0.728079,3.927634,-1.667825
-0.707894,3.920435,-1.667250
-0.724389,3.824830,-1.667616
-0.732743,3.733933,-1.667577
-0.750603,3.625500,-1.671485
-0.762318,3.543154,-1.668967
-0.769111,3.428547,-1.668392
-0.760261,3.319379,-1.667249
-0.789755,3.214762,-1.667826
-0.795406,3.114909,-1.671371
-0.837948,3.008518,-1.670449
-0.846466,2.921245,-1.668067
-0.873228,2.808004,-1.668983
-0.874917,2.689016,-1.668174
-0.880926,2.578704,-1.668947
-0.906629,2.463748,-1.668820
-0.912378,2.369697,-1.667827
-0.930537,2.278934,-1.667816
-0.949468,2.202978,-1.670222
-0.944334,2.122423,-1.668582
-0.976501,2.015814,-1.668288
-0.997097,1.933328,-1.667079
-0.987703,1.839718,-1.665859
-1.001907,1.725414,-1.664207
-1.027501,1.613881,-1.665020
-1.013228,1.518853,-1.664536
-1.041304,1.422994,-1.667242
-1.054184,1.313030,-1.668284
-1.062426,1.207554,-1.670863
-1.079781,1.086993,-1.675066
-1.092936,0.980532,-1.675745
-1.091609,0.888586,-1.675982
-1.117576,0.793379,-1.679858
-1.123280,0.693063,-1.677692
-1.121410,0.597446,-1.677964
-1.155958,0.493007,-1.678501
-1.158962,0.414905,-1.677100
-1.163093,0.292443,-1.675312
-1.198215,0.186633,-1.673597
-1.204453,0.078994,-1.671500
-1.213490,-0.028131,-1.672707
-1.229216,-0.114506,-1.670517
-1.263663,-0.217655,-1.672015
-1.279733,-0.344507,-1.671660
-1.287923,-0.465599,-1.670003
-1.285244,-0.566309,-1.670964
-1.307949,-0.658765,-1.669369
